,entry_id,tester_id,created_at,keystroke_sequence
842,acb37c70-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670776894903,"{""16"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""left"",""left"",""won""]}"
844,adbe83d0-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670776896653,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won""]}"
851,b1c89a60-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670776903430,"{""18"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""won""]}"
853,b90e53f0-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670776915631,"{""19"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""right"",""up"",""left"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""left"",""left"",""down"",""down"",""down"",""won""]}"
855,c0af4ce0-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670776928430,"{""20"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""won""]}"
857,c5b9e380-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670776936888,"{""21"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""left"",""up"",""won""]}"
859,cb15ce70-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670776945879,"{""22"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""left"",""won""]}"
862,ce8fb2f0-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670776951711,"{""23"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""won""]}"
864,d42153e0-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670776961054,"{""24"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""up"",""won""]}"
867,d67a10f0-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670776964991,"{""25"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""won""]}"
870,dd9251e0-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670776976894,"{""26"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""right"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""up"",""down"",""down"",""won""]}"
872,e3369070-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670776986359,"{""27"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""right"",""down"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""won""]}"
874,ea4ef870-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670776998263,"{""28"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""up"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""won""]}"
876,ec742260-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670777001862,"{""29"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""won""]}"
878,f2999ee0-7972-11ed-854c-03a7750b8ad6,44da4020-7972-11ed-854c-03a7750b8ad6,1670777012174,"{""30"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""down"",""left"",""won""]}"
880,78e57650-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776807989,"{""1"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""right"",""up"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""right"",""up"",""right"",""right"",""down"",""down"",""right"",""down"",""left"",""right"",""up"",""left"",""up"",""up"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""left"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
881,83639e90-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776825594,"{""2"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""won""]}"
884,8d832c10-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776842577,"{""3"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""up"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""up"",""left"",""left"",""down"",""won""]}"
886,953a9330-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776855523,"{""4"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""won""]}"
888,99a73c20-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776862946,"{""5"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""up"",""left"",""left"",""won""]}"
894,9ded2330-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776870116,"{""6"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""left"",""left"",""up"",""up"",""left"",""left"",""won""]}"
896,a43f2df0-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776880719,"{""7"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""up"",""down"",""down"",""won""]}"
897,affd7750-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776900421,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
902,b3f5b390-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776907081,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won""]}"
908,b874d310-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776914625,"{""10"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""left"",""won""]}"
910,bc656e30-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776921235,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
915,c09bc4e0-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776928302,"{""12"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
919,c489a0e0-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776934895,"{""13"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""won""]}"
921,c8bd3870-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776941943,"{""14"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
925,cc7ead40-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776948244,"{""15"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""left"",""won""]}"
927,d38254c0-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776960012,"{""16"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""up"",""right"",""right"",""right"",""down"",""up"",""left"",""left"",""left"",""down"",""down"",""down"",""left"",""left"",""down"",""won""]}"
929,d5569f90-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776963081,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won""]}"
935,d9ebdf20-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776970770,"{""18"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""left"",""down"",""down"",""down"",""won""]}"
937,e0bf75f0-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776982223,"{""19"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""left"",""down"",""down"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""left"",""down"",""left"",""down"",""down"",""won""]}"
939,e8de5170-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670776995847,"{""20"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""down"",""down"",""left"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""won""]}"
945,f1789e80-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670777010280,"{""21"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""left"",""left"",""up"",""won""]}"
947,f4c61bd0-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670777015821,"{""22"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""right"",""down"",""down"",""left"",""down"",""won""]}"
949,f798eae0-7972-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670777020558,"{""23"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""won""]}"
957,008f3aa0-7973-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670777035594,"{""24"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
962,02ebc840-7973-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670777039556,"{""25"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""down"",""down"",""left"",""won""]}"
964,0b58c3c0-7973-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670777053692,"{""26"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""down"",""down"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""right"",""right"",""down"",""down"",""right"",""up"",""left"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""down"",""won""]}"
968,116476b0-7973-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670777063835,"{""27"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""right"",""right"",""down"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""down"",""down"",""left"",""left"",""won""]}"
970,16a47530-7973-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670777072643,"{""28"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""down"",""left"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""left"",""won""]}"
972,191ffc80-7973-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670777076808,"{""29"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""left"",""won""]}"
974,1de8a820-7973-11ed-a9e1-0b8c78d81cd7,45cb7df0-7972-11ed-a9e1-0b8c78d81cd7,1670777084834,"{""30"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""left"",""down"",""left"",""down"",""won""]}"
976,5494bd60-7972-11ed-ac6e-0b30e16b2513,4828a7d0-7972-11ed-ac6e-0b30e16b2513,1670776747062,"{""1"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
977,5bf3a440-7972-11ed-ac6e-0b30e16b2513,4828a7d0-7972-11ed-ac6e-0b30e16b2513,1670776759428,"{""2"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""down"",""won""]}"
978,62922150-7972-11ed-ac6e-0b30e16b2513,4828a7d0-7972-11ed-ac6e-0b30e16b2513,1670776770533,"{""3"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""left"",""left"",""up"",""up"",""up"",""up"",""left"",""left"",""left"",""right"",""down"",""won""]}"
979,677a62e0-7972-11ed-ac6e-0b30e16b2513,4828a7d0-7972-11ed-ac6e-0b30e16b2513,1670776778766,"{""4"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""won""]}"
980,6dabed50-7972-11ed-ac6e-0b30e16b2513,4828a7d0-7972-11ed-ac6e-0b30e16b2513,1670776789157,"{""5"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""left"",""up"",""left"",""up"",""up"",""left"",""left"",""won""]}"
981,71732e80-7972-11ed-ac6e-0b30e16b2513,4828a7d0-7972-11ed-ac6e-0b30e16b2513,1670776795496,"{""6"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""won""]}"
982,777d5ad0-7972-11ed-ac6e-0b30e16b2513,4828a7d0-7972-11ed-ac6e-0b30e16b2513,1670776805629,"{""7"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""won""]}"
983,7c4babc0-7972-11ed-ac6e-0b30e16b2513,4828a7d0-7972-11ed-ac6e-0b30e16b2513,1670776813692,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""left"",""won""]}"
984,81aee9b0-7972-11ed-ac6e-0b30e16b2513,4828a7d0-7972-11ed-ac6e-0b30e16b2513,1670776822731,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won""]}"
985,87824e90-7972-11ed-ac6e-0b30e16b2513,4828a7d0-7972-11ed-ac6e-0b30e16b2513,1670776832505,"{""10"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""won""]}"
986,8bf252e0-7972-11ed-ac6e-0b30e16b2513,4828a7d0-7972-11ed-ac6e-0b30e16b2513,1670776839951,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""right"",""up"",""up"",""up"",""left"",""won""]}"
987,9047ca50-7972-11ed-ac6e-0b30e16b2513,4828a7d0-7972-11ed-ac6e-0b30e16b2513,1670776847221,"{""12"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""left"",""left"",""up"",""up"",""left"",""left"",""up"",""left"",""won""]}"
988,95d39ee0-7972-11ed-ac6e-0b30e16b2513,4828a7d0-7972-11ed-ac6e-0b30e16b2513,1670776856526,"{""13"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""right"",""won""]}"
989,9d5269d0-7972-11ed-ac6e-0b30e16b2513,4828a7d0-7972-11ed-ac6e-0b30e16b2513,1670776869101,"{""14"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""right"",""right"",""up"",""up"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""down"",""down"",""left"",""down"",""up"",""right"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
