entry_id,tester_id,created_at,keystroke_sequence
5e6d08b0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776763579,"{""4"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""right"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""up"",""up"",""up"",""up"",""up"",""won"",""won"",""won""]}"
5e725fe0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776763614,"{""4"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""right"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""up"",""up"",""up"",""up"",""up"",""won"",""won"",""won"",""won""]}"
5e7768f0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776763647,"{""4"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""right"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""up"",""up"",""up"",""up"",""up"",""won"",""won"",""won"",""won"",""won""]}"
5e7c23e0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776763678,"{""4"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""right"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""up"",""up"",""up"",""up"",""up"",""won"",""won"",""won"",""won"",""won"",""won""]}"
5e817b10-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776763713,"{""4"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""right"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""up"",""up"",""up"",""up"",""up"",""won"",""won"",""won"",""won"",""won"",""won"",""won""]}"
5e868420-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776763746,"{""4"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""right"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""up"",""up"",""up"",""up"",""up"",""won"",""won"",""won"",""won"",""won"",""won"",""won"",""won""]}"
65481990-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776775081,"{""5"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""right"",""right"",""right"",""right"",""right"",""up"",""up"",""up"",""up"",""up"",""left"",""left"",""up"",""up"",""left"",""left"",""won""]}"
6f6e5dd0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776792109,"{""6"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""left"",""right"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""right"",""right"",""down"",""down"",""down"",""right"",""up"",""left"",""up"",""up"",""left"",""left"",""up"",""up"",""left"",""left"",""up"",""left"",""left"",""won""]}"
a0a34280-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776874664,"{""7"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""right"",""right"",""down"",""down"",""down"",""right"",""up"",""down"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""up"",""down"",""down"",""won""]}"
a0a90ee0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776874702,"{""7"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""right"",""right"",""down"",""down"",""down"",""right"",""up"",""down"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""up"",""down"",""down"",""won"",""won""]}"
a0aeb430-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776874739,"{""7"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""right"",""right"",""down"",""down"",""down"",""right"",""up"",""down"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""up"",""down"",""down"",""won"",""won"",""won""]}"
a0b25db0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776874763,"{""7"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""right"",""right"",""down"",""down"",""down"",""right"",""up"",""down"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""up"",""down"",""down"",""won"",""won"",""won"",""won""]}"
a0b6ca80-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776874792,"{""7"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""up"",""left"",""left"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""right"",""right"",""down"",""down"",""down"",""right"",""up"",""down"",""left"",""up"",""up"",""up"",""left"",""left"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""up"",""down"",""down"",""won"",""won"",""won"",""won"",""won""]}"
a59261e0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776882942,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
a594f9f0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776882959,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won""]}"
a59a7830-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776882995,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won"",""won""]}"
a59f5a30-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776883027,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won"",""won"",""won""]}"
a5a4b160-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776883062,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won""]}"
a5a94540-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776883092,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won"",""won""]}"
a5afade0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776883134,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won"",""won"",""won""]}"
a5b81250-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776883189,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won"",""won"",""won"",""won""]}"
a5b8fcb0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776883195,"{""8"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""right"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won"",""won"",""won"",""won"",""won""]}"
a9afd960-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776889846,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won""]}"
a9b4bb60-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776889878,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won"",""won""]}"
a9b90120-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776889906,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won"",""won"",""won""]}"
a9c228e0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776889966,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won"",""won"",""won"",""won""]}"
a9c33a50-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776889973,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won""]}"
a9c7ce30-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776890003,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won"",""won""]}"
a9ccfe50-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776890037,"{""9"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won"",""won"",""won""]}"
af28e940-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776899028,"{""10"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""left"",""left"",""left"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""left"",""won""]}"
b2f581a0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776905402,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won""]}"
b2f69310-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776905409,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won""]}"
b2fbea40-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776905444,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won"",""won""]}"
b30252e0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776905486,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won"",""won"",""won""]}"
b305fc60-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776905510,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won""]}"
b30a9040-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776905540,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won"",""won""]}"
b310aac0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776905580,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won"",""won"",""won""]}"
b3169e30-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776905619,"{""11"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won"",""won"",""won"",""won""]}"
b7d510a0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776913578,"{""12"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""up"",""up"",""up"",""up"",""left"",""left"",""up"",""left"",""left"",""up"",""left"",""won""]}"
bd4d5d30-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776922755,"{""13"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""won""]}"
bd95b0d0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776923229,"{""13"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""won"",""won""]}"
c0f57da0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776928890,"{""14"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""left"",""won""]}"
c0f7a080-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776928904,"{""14"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""left"",""won"",""won""]}"
c0fe3030-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776928947,"{""14"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""left"",""won"",""won"",""won""]}"
c10471c0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776928988,"{""14"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""left"",""won"",""won"",""won"",""won""]}"
c106bbb0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776929003,"{""14"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""up"",""left"",""left"",""left"",""won"",""won"",""won"",""won"",""won""]}"
c4d995a0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776935418,"{""15"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""right"",""down"",""left"",""won""]}"
c94972e0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776942862,"{""16"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""down"",""down"",""down"",""down"",""left"",""left"",""won""]}"
d8106860-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776967654,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won""]}"
d811c7f0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776967663,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won"",""won""]}"
d81b16c0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776967724,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won"",""won"",""won""]}"
d81c2830-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776967731,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won"",""won"",""won"",""won""]}"
d8232d10-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776967777,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won""]}"
d829bcc0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776967820,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won"",""won""]}"
d82ace30-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776967827,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won"",""won"",""won""]}"
d8330b90-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776967881,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won"",""won"",""won"",""won""]}"
d8349230-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776967891,"{""17"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""won"",""won"",""won"",""won"",""won"",""won"",""won"",""won"",""won""]}"
de8abba0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776978522,"{""18"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""won""]}"
de936e30-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776978579,"{""18"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""won"",""won""]}"
de94a6b0-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776978587,"{""18"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""won"",""won"",""won""]}"
de9ce410-7972-11ed-8e63-5babb1808d0d,379d1ef0-7972-11ed-8e63-5babb1808d0d,1670776978641,"{""18"":[""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""down"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""left"",""up"",""up"",""up"",""up"",""up"",""up"",""right"",""right"",""right"",""down"",""down"",""down"",""down"",""won"",""won"",""won"",""won""]}"
